FlightId,FlightNum,Airline,PassengerCount,Arrival,ScheduledDate,ScheduledTime,TerminalNum,Domestic
1007237,3656,Scandinavian Airlines,47695,Departure,12/11/2023,11:19 AM,T3,International
1007238,1772,Southwest Airlines,525,Arrival,11/29/2023,12:20 AM,T6,International
1007239,6046,Aeromexico,2137,Departure,7/23/2023,02:34 PM,T5,International
1007240,6396,Alaska Airlines,31869,Departure,7/5/2023,02:30 AM,T2,Domestic
1007241,5092,Air India,270,Departure,2/2/2023,01:52 PM,Miscellaneous Terminal,International
1007242,3170,EVA Air,275123,Departure,6/15/2023,01:41 AM,T5,Domestic
1007243,2063,Norwegian Air Shuttle,6092,Arrival,12/16/2023,04:18 PM,TBIT,Domestic
1007244,5648,Air France,5,Departure,10/23/2023,11:39 PM,Miscellaneous Terminal,Domestic
1007245,5310,TAP Air Portugal,4026,Arrival,12/25/2023,11:35 AM,T8,International
1007246,3555,LATAM Airlines,29077,Arrival,11/18/2023,11:23 AM,T7,International
1007247,1195,Virgin Atlantic,351640,Departure,2/15/2023,03:56 PM,T4,Domestic
1007248,1289,JetBlue Airways,6418,Arrival,4/14/2023,03:28 AM,T8,International
1007249,3282,Delta Air Lines,8623,Departure,11/26/2023,07:19 PM,T8,International
1007250,4802,Spirit Airlines,225567,Departure,12/16/2023,02:02 AM,T5,Domestic
1007251,6748,Singapore Airlines,100759,Departure,2/9/2023,09:13 PM,Miscellaneous Terminal,Domestic
1007252,7024,Emirates,156696,Arrival,2/19/2023,04:17 AM,T2,International
1007253,2120,Southwest Airlines,73843,Arrival,6/13/2023,10:37 PM,T6,International
1007254,8486,Scandinavian Airlines,107807,Arrival,5/11/2023,08:32 AM,TBIT West Gates,Domestic
1007255,4784,Korean Air,54400,Departure,3/26/2023,08:24 AM,Miscellaneous Terminal,Domestic
1007256,9583,Spirit Airlines,128636,Departure,11/22/2023,07:08 PM,T8,Domestic
1007257,1678,Norwegian Air Shuttle,104752,Arrival,4/25/2023,08:44 AM,T3,Domestic
1007258,6524,Finnair,337180,Departure,5/2/2023,10:32 AM,T7,Domestic
1007259,3472,Air New Zealand,345569,Departure,2/26/2023,10:45 PM,T2,Domestic
1007260,8256,Air France,102267,Departure,7/25/2023,11:44 PM,TBIT West Gates,Domestic
1007261,6205,Thai Airways,127174,Departure,8/7/2023,07:30 PM,TBIT,Domestic
1007262,1868,Philippine Airlines,425,Arrival,5/21/2023,09:06 PM,Miscellaneous Terminal,International
1007263,5243,Air China,437277,Departure,5/5/2023,02:55 AM,TBIT,International
1007264,7366,China Airlines,38857,Arrival,10/28/2023,11:36 AM,T6,International
1007265,3863,Singapore Airlines,201148,Departure,4/9/2023,10:58 AM,T4,Domestic
1007266,1221,Iberia,72786,Arrival,7/6/2023,12:41 AM,T7,International
1007267,8246,Thai Airways,425202,Departure,7/31/2023,06:41 AM,TBIT,International
1007268,1327,Finnair,195692,Arrival,8/3/2023,05:15 PM,TBIT West Gates,International
1007269,3029,Frontier Airlines,397955,Arrival,2/1/2023,10:41 PM,T5,Domestic
1007270,4690,Scandinavian Airlines,390714,Departure,2/22/2023,07:14 PM,T5,Domestic
1007271,5357,EVA Air,172945,Departure,3/15/2023,06:43 AM,TBIT West Gates,International
1007272,4116,Aeroflot,331,Departure,10/7/2023,06:49 PM,Miscellaneous Terminal,International
1007273,7967,Air France,605,Arrival,9/10/2023,08:18 PM,T8,International
1007274,5927,Korean Air,297563,Arrival,5/10/2023,04:11 PM,T1,Domestic
1007275,7770,Cathay Pacific,171843,Departure,9/30/2023,11:31 AM,TBIT,International
1007276,7438,Southwest Airlines,27370,Arrival,11/29/2023,08:56 AM,T2,International
1007277,3618,Alaska Airlines,10034,Arrival,10/25/2023,11:14 PM,TBIT,Domestic
1007278,9828,JetBlue Airways,61616,Departure,7/17/2023,09:20 PM,T7,International
1007279,6029,Aeroflot,10972,Departure,5/28/2023,11:06 PM,T8,International
1007280,7598,Aeromexico,131,Arrival,12/16/2023,02:07 PM,T3,International
1007281,1978,El Al,110250,Departure,8/1/2023,02:25 PM,T6,International
1007282,1081,Air New Zealand,421889,Arrival,6/2/2023,04:18 PM,T2,Domestic
1007283,7224,Air India,141557,Departure,4/4/2023,07:42 PM,TBIT West Gates,International
1007284,2110,Fiji Airways,167119,Departure,3/16/2023,01:52 PM,T6,Domestic
1007285,7782,Alitalia,97366,Departure,8/5/2023,07:44 PM,T3,Domestic
1007286,6902,WestJet,297786,Departure,9/13/2023,10:52 PM,T1,Domestic
1007287,6934,Fiji Airways,4823,Departure,6/14/2023,12:43 PM,T3,International
1007288,5372,Singapore Airlines,54505,Arrival,4/3/2023,07:57 AM,Miscellaneous Terminal,Domestic
1007289,9976,Alitalia,342801,Arrival,2/11/2023,03:00 PM,T7,Domestic
1007290,9092,JetBlue Airways,325,Arrival,8/10/2023,06:26 AM,T5,International
1007291,3428,Air France,22693,Departure,9/21/2023,06:11 PM,T5,International
1007292,2320,Thai Airways,317907,Arrival,8/23/2023,04:48 PM,TBIT,International
1007293,5771,Qatar Airways,235120,Arrival,1/4/2023,06:16 PM,T4,Domestic
1007294,4169,Alaska Airlines,49774,Departure,12/14/2023,03:39 AM,T2,International
1007295,3593,Thai Airways,130697,Arrival,4/13/2023,05:15 AM,T8,Domestic
1007296,6819,El Al,18538,Departure,7/11/2023,02:08 PM,T4,International
1007297,2898,Delta Air Lines,3215,Arrival,3/1/2023,09:33 PM,T4,International
1007298,5688,Air Canada,165027,Arrival,5/21/2023,05:54 PM,T6,Domestic
1007299,8005,Aeroflot,3125,Arrival,1/24/2023,12:09 PM,T4,International
1007300,9709,Allegiant Air,57170,Arrival,11/7/2023,01:30 PM,T7,International
1007301,4081,Korean Air,386891,Departure,1/31/2023,09:07 PM,T5,Domestic
1007302,3014,Airlines,88467,Arrival,12/30/2023,01:01 PM,TBIT West Gates,Domestic
1007303,7599,EVA Air,25104,Arrival,5/20/2023,04:51 AM,T2,International
1007304,2842,Saudia,105435,Arrival,2/25/2023,02:01 PM,T3,Domestic
1007305,2608,United Airlines,296542,Departure,1/15/2023,03:03 PM,T1,Domestic
1007306,7773,Norwegian Air Shuttle,225031,Arrival,6/4/2023,11:50 AM,T4,Domestic
1007307,4422,Saudia,120955,Departure,7/27/2023,10:15 PM,T8,Domestic
1007308,1132,Copa Airlines,306678,Arrival,3/26/2023,10:16 AM,T7,Domestic
1007309,9326,Norwegian Air Shuttle,310088,Departure,7/20/2023,12:02 PM,T7,Domestic
1007310,8908,LATAM Airlines,205174,Arrival,4/18/2023,02:14 AM,TBIT West Gates,International
1007311,2006,Singapore Airlines,165120,Departure,12/3/2023,10:11 AM,T6,Domestic
1007312,8659,Lufthansa,168,Arrival,9/24/2023,08:59 AM,Miscellaneous Terminal,International
1007313,8370,Spirit Airlines,388073,Arrival,5/6/2023,05:56 PM,T5,Domestic
1007314,8762,Japan Airlines,17076,Departure,10/15/2023,03:01 AM,T4,International
1007315,4045,WestJet,46192,Departure,3/29/2023,05:14 AM,T2,International
1007316,7102,Frontier Airlines,248,Arrival,11/10/2023,03:43 AM,T5,International
1007317,5379,Korean Air,80994,Departure,11/11/2023,11:14 PM,TBIT West Gates,Domestic
1007318,2930,Air China,98416,Departure,11/29/2023,03:29 PM,T3,Domestic
1007319,7138,Alaska Airlines,50616,Departure,7/20/2023,08:13 PM,Miscellaneous Terminal,Domestic
1007320,6342,Frontier Airlines,13012,Arrival,4/6/2023,06:24 PM,TBIT,Domestic
1007321,7027,Korean Air,361971,Departure,3/27/2023,11:12 AM,T2,Domestic
1007322,1620,Alaska Airlines,398,Arrival,1/25/2023,10:13 AM,T8,International
1007323,8579,El Al,28876,Arrival,4/7/2023,04:17 AM,T2,International
1007324,5905,Virgin Atlantic,46316,Departure,5/18/2023,04:30 PM,T7,International
1007325,6227,Delta Air Lines,119846,Departure,4/20/2023,04:02 PM,TBIT,Domestic
1007326,7190,Emirates,5380,Departure,5/7/2023,12:42 PM,T3,International
1007327,2321,Aeromexico,49405,Arrival,10/5/2023,10:55 PM,Miscellaneous Terminal,Domestic
1007328,2012,Air India,14778,Departure,6/7/2023,05:40 AM,T5,International
1007329,6447,Virgin Atlantic,123222,Arrival,7/1/2023,06:56 PM,T8,Domestic
1007330,8073,Cathay Pacific,400223,Departure,1/30/2023,09:31 PM,TBIT,International
1007331,3523,JetBlue Airways,131,Departure,8/8/2023,12:54 AM,Miscellaneous Terminal,International
1007332,2416,Virgin Atlantic,199820,Departure,8/6/2023,07:03 AM,T4,Domestic
1007333,8224,JetBlue Airways,293891,Arrival,9/27/2023,08:37 AM,T1,Domestic
1007334,1764,Volaris,70882,Arrival,1/25/2023,07:48 PM,T6,International
1007335,9285,Aeromexico,420167,Arrival,1/10/2023,06:04 PM,T2,Domestic
1007336,9853,Southwest Airlines,103906,Departure,10/3/2023,09:24 AM,T6,International
1007337,7070,WestJet,6714,Departure,3/23/2023,05:13 AM,T8,International
1007338,7721,Cathay Pacific,164768,Arrival,1/3/2023,12:39 AM,T6,Domestic
1007339,1529,Avianca,173701,Departure,12/24/2023,02:37 AM,TBIT West Gates,International
1007340,5916,Frontier Airlines,273145,Departure,9/20/2023,04:45 AM,T1,Domestic
1007341,9689,Southwest Airlines,181057,Departure,12/9/2023,02:34 AM,T4,Domestic
1007342,1972,Air New Zealand,385576,Departure,10/8/2023,11:23 AM,T5,Domestic
1007343,6252,China Airlines,65175,Arrival,1/21/2023,10:50 AM,TBIT West Gates,Domestic
1007344,2364,Fiji Airways,407168,Arrival,9/16/2023,06:24 PM,T2,Domestic
1007345,8602,Airlines,144615,Departure,1/4/2023,01:38 AM,T6,Domestic
1007346,5017,Swiss International Air Lines,370831,Arrival,2/3/2023,02:59 PM,T5,Domestic
1007347,3774,Etihad Airways,15180,Arrival,11/6/2023,06:36 PM,TBIT,Domestic
1007348,1434,Aeroflot,280078,Arrival,6/6/2023,01:00 PM,T1,Domestic
1007349,7032,Asiana Airlines,17396,Departure,6/20/2023,09:37 AM,T4,International
1007350,4112,Norwegian Air Shuttle,35258,Departure,8/21/2023,05:25 PM,T7,International
1007351,9950,Finnair,170521,Departure,11/19/2023,03:53 PM,TBIT West Gates,International
1007352,3483,Iberia,343800,Departure,2/1/2023,11:22 PM,T2,Domestic
1007353,7188,WestJet,172199,Arrival,12/3/2023,02:16 AM,TBIT West Gates,International
1007354,6341,Air France,40043,Arrival,4/24/2023,07:17 PM,T7,International
1007355,1750,Norwegian Air Shuttle,23023,Arrival,1/24/2023,01:11 PM,T2,International
1007356,2394,Swiss International Air Lines,42,Arrival,3/15/2023,07:20 PM,T8,International
1007357,4862,Air China,6892,Departure,8/5/2023,06:28 AM,T5,International
1007358,4998,Southwest Airlines,55581,Departure,1/26/2023,03:18 PM,Miscellaneous Terminal,Domestic
1007359,8070,El Al,3653,Arrival,8/29/2023,08:22 PM,T4,International
1007360,8523,Spirit Airlines,107366,Arrival,3/28/2023,12:14 PM,T3,Domestic
1007361,3626,Air Canada,376921,Departure,9/17/2023,08:37 AM,TBIT,International
1007362,5640,Scandinavian Airlines,88795,Departure,8/13/2023,11:45 AM,T6,International
1007363,9073,Cathay Pacific,113451,Arrival,5/5/2023,05:25 AM,T8,Domestic
1007364,4620,Finnair,342965,Arrival,8/16/2023,03:02 AM,T5,Domestic
1007365,7756,Virgin Atlantic,1836,Departure,9/23/2023,11:02 AM,T3,International
1007366,5878,Southwest Airlines,4554,Departure,8/24/2023,02:26 PM,T8,International
1007367,2914,Japan Airlines,292203,Departure,4/30/2023,05:38 AM,T7,Domestic
1007368,2064,British Airways,115265,Departure,12/4/2023,05:48 PM,T8,Domestic
1007369,9428,Saudia,145493,Arrival,12/19/2023,01:05 PM,T6,Domestic
1007370,7351,TAP Air Portugal,56595,Arrival,8/14/2023,12:32 PM,Miscellaneous Terminal,Domestic
1007371,7215,Fiji Airways,219589,Arrival,10/7/2023,08:51 AM,T4,Domestic
1007372,5970,Air New Zealand,60034,Departure,8/5/2023,03:42 AM,TBIT West Gates,Domestic
1007373,8641,Air New Zealand,16,Arrival,4/20/2023,11:43 PM,Miscellaneous Terminal,International
1007374,3612,Hawaiian Airlines,59562,Arrival,5/1/2023,02:48 AM,T6,International
1007375,6231,Avianca,39918,Departure,8/12/2023,12:01 PM,T2,International
1007376,5209,Alitalia,117069,Departure,12/4/2023,08:45 PM,TBIT,Domestic
1007377,3815,Air France,290252,Arrival,3/22/2023,03:37 AM,T7,Domestic
1007378,9596,Fiji Airways,101654,Departure,11/22/2023,05:20 PM,T3,Domestic
1007379,6266,Cathay Pacific,150,Arrival,11/22/2023,03:28 PM,T5,International
1007380,6135,Aeroflot,414705,Departure,8/17/2023,08:44 AM,T5,Domestic
1007381,8970,Scandinavian Airlines,63126,Departure,2/25/2023,03:36 PM,TBIT West Gates,Domestic
1007382,1178,Thai Airways,173693,Arrival,3/13/2023,06:58 AM,TBIT West Gates,International
1007383,7507,Norwegian Air Shuttle,113398,Departure,12/4/2023,10:29 PM,T8,Domestic
1007384,4879,China Airlines,58536,Arrival,8/23/2023,08:38 PM,T6,International
1007385,3944,British Airways,41738,Arrival,3/20/2023,06:05 AM,T7,International
1007386,7845,Iberia,415277,Arrival,3/21/2023,11:59 AM,T5,Domestic
1007387,1128,Avianca,151,Arrival,3/23/2023,06:02 PM,Miscellaneous Terminal,International
1007388,2394,Lufthansa,144104,Arrival,9/10/2023,11:39 PM,T6,Domestic
1007389,9145,Virgin Atlantic,81994,Departure,10/5/2023,06:42 AM,TBIT,Domestic
1007390,8875,WestJet,376144,Departure,2/12/2023,06:36 PM,TBIT,International
1007391,3211,Air New Zealand,277918,Arrival,2/28/2023,09:39 PM,T3,Domestic
1007392,7034,Fiji Airways,52800,Departure,5/7/2023,05:55 PM,Miscellaneous Terminal,Domestic
1007393,7940,Thai Airways,36975,Departure,10/6/2023,06:59 PM,T7,International
1007394,9550,LATAM Airlines,296024,Departure,6/5/2023,08:48 PM,T1,Domestic
1007395,1745,Southwest Airlines,166179,Departure,1/30/2023,10:46 PM,TBIT West Gates,International
1007396,8359,Air France,9042,Departure,4/14/2023,10:57 PM,T5,International
1007397,8866,Allegiant Air,19408,Departure,12/18/2023,08:17 PM,T3,International
1007398,9807,British Airways,17145,Departure,3/26/2023,03:06 AM,T4,International
1007399,5740,Singapore Airlines,2930,Arrival,6/30/2023,05:44 PM,T4,International
1007400,8011,TAP Air Portugal,98,Arrival,10/24/2023,03:39 PM,T5,International
1007401,4552,Alaska Airlines,63277,Arrival,12/28/2023,01:09 PM,TBIT West Gates,Domestic
1007402,7450,Turkish Airlines,55619,Arrival,9/23/2023,10:49 PM,Miscellaneous Terminal,Domestic
1007403,3269,Air France,257370,Arrival,3/15/2023,10:39 AM,T2,Domestic
1007404,7990,Airlines,311081,Departure,8/29/2023,01:30 PM,T7,Domestic
1007405,5356,Turkish Airlines,144607,Departure,12/10/2023,04:32 PM,T6,Domestic
1007406,9502,Philippine Airlines,261724,Departure,2/26/2023,07:34 PM,T3,Domestic
1007407,7081,JetBlue Airways,87837,Departure,8/18/2023,12:11 PM,T6,International
1007408,4355,Frontier Airlines,300149,Arrival,6/16/2023,11:58 AM,T1,Domestic
1007409,2498,Aeroflot,25923,Arrival,11/23/2023,06:56 AM,TBIT,Domestic
1007410,5525,WestJet,22435,Arrival,8/21/2023,08:21 AM,T2,International
1007411,7278,Lufthansa,159,Departure,7/14/2023,03:17 AM,Miscellaneous Terminal,International
1007412,2423,TAP Air Portugal,232382,Arrival,6/10/2023,04:10 PM,T4,Domestic
1007413,6655,Air India,142049,Departure,8/24/2023,11:25 AM,T6,Domestic
1007414,3767,Turkish Airlines,314089,Arrival,3/19/2023,07:25 AM,T7,Domestic
1007415,9431,Southwest Airlines,199075,Departure,2/11/2023,04:14 AM,T4,Domestic
1007416,1830,Iberia,5136,Departure,4/7/2023,07:53 AM,T8,International
1007417,7810,Etihad Airways,234999,Departure,6/12/2023,05:29 PM,T2,Domestic
1007418,4832,Air Canada,36242,Departure,11/13/2023,09:59 PM,T2,International
1007419,9429,Thai Airways,113631,Arrival,1/28/2023,11:26 AM,T8,Domestic
1007420,3384,Korean Air,23974,Arrival,1/10/2023,05:34 PM,T2,International
1007421,7412,Emirates,276981,Arrival,12/15/2023,04:06 PM,T1,Domestic
1007422,7115,Korean Air,47433,Arrival,3/8/2023,01:06 AM,Miscellaneous Terminal,Domestic
1007423,3292,Copa Airlines,36969,Arrival,9/6/2023,03:36 AM,TBIT,Domestic
1007424,4509,Philippine Airlines,161092,Departure,2/3/2023,01:27 PM,TBIT West Gates,International
1007425,5756,Korean Air,415807,Departure,9/13/2023,06:49 AM,T5,Domestic
1007426,2682,Philippine Airlines,168441,Departure,11/14/2023,08:48 PM,T4,Domestic
1007427,6178,Air China,281278,Arrival,9/29/2023,10:29 AM,T3,Domestic
1007428,9240,Singapore Airlines,228235,Departure,6/24/2023,09:53 PM,T3,Domestic
1007429,2883,Asiana Airlines,39723,Departure,3/11/2023,02:43 PM,T2,International
1007430,7373,American Airlines,46818,Departure,4/21/2023,04:08 AM,Miscellaneous Terminal,Domestic
1007431,9786,Lufthansa,191384,Departure,9/27/2023,06:02 AM,T4,Domestic
1007432,3101,Air India,522,Departure,2/27/2023,05:09 PM,Miscellaneous Terminal,International
1007433,6143,Thai Airways,44597,Arrival,9/3/2023,07:06 PM,T6,International
1007434,6887,Turkish Airlines,112725,Arrival,10/28/2023,05:42 AM,T8,Domestic
1007435,3442,Air Canada,77322,Departure,8/3/2023,08:37 PM,TBIT,Domestic
1007436,1964,Iberia,151638,Arrival,11/15/2023,02:28 AM,T6,Domestic
1007437,2065,LATAM Airlines,278776,Departure,10/22/2023,11:57 AM,T7,Domestic
1007438,2313,El Al,412750,Arrival,7/26/2023,07:58 AM,T5,Domestic
1007439,9190,Delta Air Lines,20751,Departure,6/12/2023,01:20 PM,T4,International
1007440,1929,WestJet,21768,Departure,10/5/2023,09:14 AM,T3,International
1007441,6077,Asiana Airlines,113835,Departure,11/29/2023,04:00 PM,T8,Domestic
1007442,6053,Aeromexico,160398,Arrival,4/8/2023,02:29 AM,TBIT West Gates,International
1007443,3328,Air India,148191,Departure,11/15/2023,04:08 PM,T6,Domestic
1007444,5540,Turkish Airlines,48378,Arrival,4/1/2023,03:05 PM,T7,International
1007445,3157,Emirates,64379,Arrival,6/1/2023,08:05 PM,TBIT West Gates,Domestic
1007446,6409,Iberia,274491,Departure,7/8/2023,10:48 PM,T1,Domestic
1007447,2964,Aeromexico,193336,Arrival,12/27/2023,04:26 PM,T4,Domestic
1007448,9223,Turkish Airlines,6450,Departure,8/8/2023,11:48 AM,T8,International
1007449,5494,Fiji Airways,358935,Departure,12/30/2023,02:18 AM,TBIT,International
1007450,1128,TAP Air Portugal,63976,Departure,9/22/2023,02:51 AM,TBIT West Gates,Domestic
1007451,1323,Air China,278190,Arrival,10/31/2023,05:50 PM,T7,Domestic
1007452,5615,Turkish Airlines,2473,Arrival,8/25/2023,08:46 PM,T4,International
1007453,4801,Iberia,81633,Departure,5/28/2023,05:05 AM,T6,International
1007454,8057,Lufthansa,223327,Arrival,2/10/2023,05:54 PM,T2,Domestic
1007455,8748,Scandinavian Airlines,553,Arrival,1/17/2023,10:59 AM,Miscellaneous Terminal,International
1007456,7629,Swiss International Air Lines,43329,Departure,3/16/2023,02:47 AM,T7,International
1007457,6024,TAP Air Portugal,207928,Departure,6/23/2023,08:49 AM,T2,Domestic
1007458,7703,Thai Airways,13282,Departure,12/14/2023,05:48 AM,T5,International
1007459,1548,Aeroflot,45815,Departure,1/27/2023,08:29 AM,T2,International
1007460,9411,Southwest Airlines,225361,Arrival,11/29/2023,03:54 AM,T2,Domestic
1007461,2778,El Al,201711,Departure,11/3/2023,09:20 AM,T4,Domestic
1007462,3869,Air China,172437,Arrival,5/2/2023,10:39 AM,TBIT West Gates,International
1007463,6110,Thai Airways,395387,Departure,7/8/2023,12:22 AM,TBIT,International
1007464,5100,Turkish Airlines,184422,Departure,4/22/2023,10:18 AM,T2,Domestic
1007465,7015,Spirit Airlines,87788,Departure,12/2/2023,08:53 AM,T6,International
1007466,3757,Korean Air,203175,Departure,9/13/2023,05:41 PM,T2,Domestic
1007467,5992,Iberia,284625,Arrival,1/7/2023,01:37 PM,T7,Domestic
1007468,5194,Swiss International Air Lines,186006,Departure,2/28/2023,05:36 PM,TBIT West Gates,International
1007469,5115,Singapore Airlines,22534,Departure,6/2/2023,02:33 AM,T4,International
1007470,4876,Air New Zealand,51545,Departure,8/12/2023,09:41 PM,T7,International
1007471,6026,Saudia,38859,Arrival,12/27/2023,07:18 PM,TBIT,Domestic
1007472,7582,Thai Airways,158595,Arrival,4/7/2023,12:25 PM,T6,Domestic
1007473,5764,Airlines,673,Arrival,1/24/2023,07:11 PM,T4,International
1007474,6846,Norwegian Air Shuttle,8669,Departure,2/5/2023,07:20 PM,T8,International
1007475,7811,Lufthansa,241759,Departure,10/17/2023,11:44 PM,T1,Domestic
1007476,5839,American Airlines,482132,Arrival,3/14/2023,10:11 AM,TBIT,International
1007477,1785,United Airlines,155156,Departure,8/19/2023,02:39 AM,T6,Domestic
1007478,1749,Copa Airlines,403697,Departure,4/15/2023,03:30 AM,T5,Domestic
1007479,5362,Qatar Airways,1558,Arrival,7/20/2023,01:07 AM,Miscellaneous Terminal,International
1007480,9141,Korean Air,115239,Arrival,10/10/2023,03:11 AM,T8,Domestic
1007481,2297,Delta Air Lines,14672,Departure,4/27/2023,05:21 PM,T5,International
1007482,7939,Fiji Airways,212015,Arrival,1/20/2023,10:25 AM,T4,Domestic
1007483,3107,Alaska Airlines,119552,Departure,6/22/2023,03:55 PM,T8,Domestic
1007484,3262,British Airways,244879,Arrival,3/24/2023,12:22 PM,T1,Domestic
1007485,7447,El Al,88910,Departure,6/13/2023,05:53 AM,TBIT,Domestic
1007486,4379,Virgin Atlantic,46083,Departure,8/11/2023,11:52 PM,Miscellaneous Terminal,Domestic
1007487,3850,Airlines,284180,Arrival,12/5/2023,01:41 PM,T3,Domestic
1007488,7467,Copa Airlines,67700,Arrival,7/9/2023,03:40 PM,TBIT West Gates,Domestic
1007489,2242,Korean Air,267985,Departure,1/10/2023,11:09 AM,T3,Domestic
1007490,4391,Fiji Airways,47162,Arrival,4/24/2023,07:40 AM,Miscellaneous Terminal,Domestic
1007491,1805,Air China,287062,Departure,8/11/2023,02:57 AM,T7,Domestic
1007492,4763,Alitalia,68957,Departure,8/1/2023,11:22 PM,TBIT West Gates,Domestic
1007493,9913,EVA Air,24847,Arrival,2/16/2023,04:03 PM,T2,International
1007494,3413,United Airlines,400724,Arrival,1/17/2023,07:18 AM,T5,Domestic
1007495,2326,Finnair,41893,Arrival,1/10/2023,03:22 AM,T6,International
1007496,9882,Virgin Atlantic,26327,Departure,7/6/2023,06:57 PM,T3,International
1007497,4626,Scandinavian Airlines,1646,Departure,4/16/2023,11:43 PM,Miscellaneous Terminal,International
1007498,7757,Hawaiian Airlines,26422,Arrival,1/4/2023,11:05 PM,T2,International
1007499,2486,Air France,174027,Arrival,5/29/2023,08:14 PM,TBIT West Gates,International
1007500,9573,Airlines,46547,Arrival,6/22/2023,07:33 PM,Miscellaneous Terminal,Domestic
1007501,1285,El Al,44716,Departure,1/4/2023,12:22 PM,Miscellaneous Terminal,Domestic
1007502,9598,Spirit Airlines,448558,Arrival,11/21/2023,12:05 AM,TBIT,International
1007503,2216,Fiji Airways,206241,Departure,5/4/2023,03:47 PM,T2,Domestic
1007504,6296,Hawaiian Airlines,40574,Arrival,3/20/2023,07:48 PM,T6,International
1007505,8651,Allegiant Air,91466,Departure,4/7/2023,05:19 AM,T8,Domestic
1007506,3437,Air New Zealand,1854,Departure,11/25/2023,06:35 AM,Miscellaneous Terminal,International
1007507,6349,Finnair,35788,Arrival,1/15/2023,02:14 PM,TBIT,Domestic
1007508,2120,WestJet,376406,Arrival,11/3/2023,11:20 AM,T5,Domestic
1007509,9957,American Airlines,181933,Arrival,5/26/2023,01:29 PM,T4,Domestic
1007510,5027,Alitalia,175866,Departure,6/7/2023,10:07 AM,T4,Domestic
1007511,1535,Fiji Airways,94384,Arrival,11/17/2023,08:40 PM,T8,Domestic
1007512,4743,Saudia,244952,Arrival,10/16/2023,10:02 AM,TBIT,International
1007513,3779,Singapore Airlines,51590,Arrival,3/11/2023,12:28 AM,T7,International
1007514,3363,British Airways,4409,Departure,8/4/2023,07:19 AM,T8,International
1007515,3631,Singapore Airlines,544833,Arrival,11/30/2023,10:57 AM,TBIT,International
1007516,4817,Iberia,565205,Arrival,10/28/2023,08:41 AM,TBIT,International
1007517,8917,Frontier Airlines,531578,Arrival,10/31/2023,05:16 PM,TBIT,International
1007518,2635,Hawaiian Airlines,419931,Arrival,3/11/2023,02:54 PM,TBIT,International
1007519,2912,Etihad Airways,371162,Departure,7/11/2023,09:46 AM,TBIT,International
1007520,2425,Turkish Airlines,158092,Departure,12/21/2023,06:17 AM,TBIT West Gates,International
1007521,8679,Aeroflot,8774,Departure,8/3/2023,04:57 PM,T5,International
1007522,2205,British Airways,53331,Arrival,6/14/2023,10:07 PM,TBIT West Gates,Domestic
1007523,3152,United Airlines,44489,Departure,11/20/2023,12:15 PM,T2,International
1007524,1402,Qatar Airways,213331,Arrival,7/19/2023,12:20 AM,T4,Domestic
1007525,1046,Air France,362728,Departure,5/31/2023,10:01 AM,T5,Domestic
1007526,7550,Southwest Airlines,25920,Departure,12/12/2023,04:59 PM,T3,International
1007527,6367,Iberia,42472,Departure,12/12/2023,11:07 AM,T7,International
1007528,1415,Philippine Airlines,263524,Arrival,6/13/2023,02:59 AM,T3,Domestic
1007529,1859,Air New Zealand,435517,Arrival,5/24/2023,09:05 AM,TBIT,International
1007530,9821,Frontier Airlines,49000,Departure,1/21/2023,01:27 PM,TBIT West Gates,Domestic
1007531,6846,Japan Airlines,40828,Departure,10/5/2023,10:06 AM,T3,International
1007532,3110,Philippine Airlines,224653,Arrival,2/8/2023,11:18 AM,T2,Domestic
1007533,8352,Finnair,2300,Arrival,12/21/2023,04:40 AM,Miscellaneous Terminal,International
1007534,9130,Swiss International Air Lines,241546,Departure,8/19/2023,08:22 AM,T1,Domestic
1007535,6873,El Al,246770,Arrival,7/17/2023,04:33 AM,T1,Domestic
1007536,9436,Delta Air Lines,242135,Departure,10/13/2023,01:34 AM,T3,Domestic
1007537,3051,Asiana Airlines,300775,Departure,12/20/2023,10:11 AM,T3,Domestic
1007538,1917,Alitalia,413711,Arrival,4/14/2023,08:58 AM,TBIT,International
1007539,4414,Qantas,289087,Arrival,7/23/2023,11:09 AM,T7,Domestic
1007540,1218,Air France,342863,Arrival,12/25/2023,08:02 PM,TBIT,International
1007541,9330,Scandinavian Airlines,73845,Departure,3/25/2023,01:34 AM,TBIT,Domestic
1007542,8804,Spirit Airlines,277781,Departure,3/30/2023,11:02 PM,T7,Domestic
1007543,9943,Emirates,306270,Arrival,1/3/2023,05:33 PM,TBIT,International
1007544,4371,Qatar Airways,18804,Departure,3/14/2023,08:36 PM,T4,International
1007545,8658,China Airlines,454288,Arrival,3/19/2023,10:35 PM,TBIT,International
1007546,2143,TAP Air Portugal,85778,Departure,6/22/2023,09:23 AM,T6,International
1007547,2463,Iberia,487860,Arrival,5/23/2023,05:20 PM,TBIT,International
1007548,1746,Philippine Airlines,254128,Arrival,5/9/2023,03:08 AM,T7,Domestic
1007549,5897,Spirit Airlines,42387,Departure,3/31/2023,11:24 AM,Miscellaneous Terminal,Domestic
1007550,1048,Thai Airways,84106,Departure,5/20/2023,07:03 AM,T8,Domestic
1007551,8744,LATAM Airlines,22687,Departure,6/27/2023,02:43 PM,T3,International
1007552,5410,EVA Air,231386,Departure,10/18/2023,09:44 PM,T1,Domestic
